DateTimeStmp,Year,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Hour,Month,season,space_id,Time,Electricity,NaturalGas,Steam,Temperature,HDD,CDD,Total,Elec_Baseload,Total_Baseload
201207041200,2012,4,4,186,26,12,7,summer,2,2012-07-04 12:00:00,91.3616333008,,15.9715277778,15.75,0.375,0,107.3465277778,34.8964639359,35.3292444444
201207041600,2012,4,4,186,26,16,7,summer,2,2012-07-04 16:00:00,71.0048117638,,2.3444444444,16.5,0.25,0,73.3444444444,34.8964639359,35.3292444444
201207042000,2012,4,4,186,26,20,7,summer,2,2012-07-04 20:00:00,41.7836582661,,2.5642361111,14.725,0.5458333333,0,44.3142361111,34.8964639359,35.3292444444
201207050000,2012,5,5,187,26,0,7,summer,2,2012-07-05 00:00:00,35.1168808937,,0.9524305556,12.375,0.9375,0,36.0774305556,34.8964639359,35.3292444444
201207050400,2012,5,5,187,26,4,7,summer,2,2012-07-05 04:00:00,40.4649605751,,14.8725694444,11.025,1.1625,0,55.3725694444,34.8964639359,35.3292444444
201207050800,2012,5,5,187,26,8,7,summer,2,2012-07-05 08:00:00,90.306953907,,7.6927083333,15.6,0.4,0,98.0052083333,34.8964639359,35.3292444444
201207051200,2012,5,5,187,26,12,7,summer,2,2012-07-05 12:00:00,93.131257534,,5.2017361111,17.625,0.1291666667,0,98.0767361111,34.9306609955,34.95885
201207051600,2012,5,5,187,26,16,7,summer,2,2012-07-05 16:00:00,71.5273234844,,8.7916666667,18.675,0,0,80.2916666667,34.9306609955,34.95885
201207052000,2012,5,5,187,26,20,7,summer,2,2012-07-05 20:00:00,41.8508353233,,4.9819444444,16.65,0.225,0,46.8569444444,34.9306609955,34.95885
201207060000,2012,6,6,188,26,0,7,summer,2,2012-07-06 00:00:00,35.1524996758,,0,14,0.6666666667,0,35.125,34.9306609955,34.95885
201207060400,2012,6,6,188,26,4,7,summer,2,2012-07-06 04:00:00,39.8869798183,,0,12.65,0.8916666667,0,39.875,34.9306609955,34.95885
201207060800,2012,6,6,188,26,8,7,summer,2,2012-07-06 08:00:00,85.3258919716,,6.0076388889,18.45,0.0583333333,0,91.3826388889,34.9306609955,34.95885
201207061200,2012,6,6,188,26,12,7,summer,2,2012-07-06 12:00:00,86.9660544395,,2.1979166667,20.525,0,0,89.1354166667,34.2370058289,34.2199055556
201207061600,2012,6,6,188,26,16,7,summer,2,2012-07-06 16:00:00,72.4867963791,,2.1246527778,21.35,0,0,74.6246527778,34.2370058289,34.2199055556
201207062000,2012,6,6,188,26,20,7,summer,2,2012-07-06 20:00:00,39.2651810646,,0.8059027778,17.25,0.2333333333,0,40.1184027778,34.2370058289,34.2199055556
201207070000,2012,7,7,189,27,0,7,summer,2,2012-07-07 00:00:00,34.7862188816,,0,14.475,0.5875,0,34.75,34.2370058289,34.2199055556
201207070400,2012,7,7,189,27,4,7,summer,2,2012-07-07 04:00:00,33.5868294239,,0,12.45,0.925,0,33.625,34.2370058289,34.2199055556
201207070800,2012,7,7,189,27,8,7,summer,2,2012-07-07 08:00:00,34.0839972496,,0.0732638889,16.55,0.2416666667,0,34.1357638889,34.2370058289,34.2199055556
201207071200,2012,7,7,189,27,12,7,summer,2,2012-07-07 12:00:00,34.7757232189,,0,19.525,0,0,34.8125,33.3547991714,34.0045833333
201207071600,2012,7,7,189,27,16,7,summer,2,2012-07-07 16:00:00,34.8790400028,,0.4395833333,20.575,0,0,35.3145833333,33.3547991714,34.0045833333
201207072000,2012,7,7,189,27,20,7,summer,2,2012-07-07 20:00:00,34.0491600037,,0,18.35,0.0541666667,0,34.0625,33.3547991714,34.0045833333
201207080000,2012,1,8,190,27,0,7,summer,2,2012-07-08 00:00:00,34.652459383,,0,15.35,0.4416666667,0,34.625,33.3547991714,34.0045833333
201207080400,2012,1,8,190,27,4,7,summer,2,2012-07-08 04:00:00,33.4314086437,,0,14.825,0.5291666667,0,33.4375,33.3547991714,34.0045833333
201207080800,2012,1,8,190,27,8,7,summer,2,2012-07-08 08:00:00,34.1840699911,,0,19.05,0,0,34.1875,33.3547991714,34.0045833333
201207081200,2012,1,8,190,27,12,7,summer,2,2012-07-08 12:00:00,34.2266061306,,0,21.225,0,0.0291666667,34.25,33.9233630371,33.944
201207081600,2012,1,8,190,27,16,7,summer,2,2012-07-08 16:00:00,33.5903434753,,0,22.625,0,0.1208333333,33.5625,33.9233630371,33.944
201207082000,2012,1,8,190,27,20,7,summer,2,2012-07-08 20:00:00,33.602408886,,0,19.925,0,0,33.625,33.9233630371,33.944
201207090000,2012,2,9,191,27,0,7,summer,2,2012-07-09 00:00:00,34.1571009159,,0,16.35,0.325,0,34.125,33.9233630371,33.944
201207090400,2012,2,9,191,27,4,7,summer,2,2012-07-09 04:00:00,38.7427072525,,0.1465277778,15.1,0.4833333333,0,38.8965277778,33.9233630371,33.944
201207090800,2012,2,9,191,27,8,7,summer,2,2012-07-09 08:00:00,98.0711874962,,1.1722222222,18.1,0.0625,0,99.2972222222,33.9233630371,33.944
201207091200,2012,2,9,191,27,12,7,summer,2,2012-07-09 12:00:00,102.6476106644,,1.1722222222,21.325,0,0,103.7972222222,36.2769107056,36.2772444444
201207091600,2012,2,9,191,27,16,7,summer,2,2012-07-09 16:00:00,77.3161325455,,3.2236111111,22.225,0,0.0541666667,80.5361111111,36.2769107056,36.2772444444
201207092000,2012,2,9,191,27,20,7,summer,2,2012-07-09 20:00:00,42.9886522293,,1.0256944444,17.85,0.1625,0,44.0256944444,36.2769107056,36.2772444444
201207100000,2012,3,10,192,27,0,7,summer,2,2012-07-10 00:00:00,36.4921147823,,0,14.125,0.6458333333,0,36.5,36.2769107056,36.2772444444
201207100400,2012,3,10,192,27,4,7,summer,2,2012-07-10 04:00:00,42.4366359711,,0.2197916667,12.975,0.8375,0,42.6572916667,36.2769107056,36.2772444444
201207100800,2012,3,10,192,27,8,7,summer,2,2012-07-10 08:00:00,98.3124780655,,3.296875,16.275,0.2875,0,101.609375,36.2769107056,36.2772444444
201207101200,2012,3,10,192,27,12,7,summer,2,2012-07-10 12:00:00,103.127140522,,0.8059027778,20.2,0,0,103.9934027778,36.6200864029,36.6901388889
201207101600,2012,3,10,192,27,16,7,summer,2,2012-07-10 16:00:00,77.0970993042,,1.1722222222,21.425,0,0.025,78.2347222222,36.6200864029,36.6901388889
201207102000,2012,3,10,192,27,20,7,summer,2,2012-07-10 20:00:00,44.2075281143,,0.9524305556,18.6,0.0791666667,0,45.2024305556,36.6200864029,36.6901388889
201207110000,2012,4,11,193,27,0,7,summer,2,2012-07-11 00:00:00,37.0849606991,,0,14.65,0.5583333333,0,37.0625,36.6200864029,36.6901388889
201207110400,2012,4,11,193,27,4,7,summer,2,2012-07-11 04:00:00,42.6206889153,,0,14.175,0.6375,0,42.625,36.6200864029,36.6901388889
201207110800,2012,4,11,193,27,8,7,summer,2,2012-07-11 08:00:00,97.1983771324,,0.5861111111,18.2,0.0708333333,0,97.8361111111,36.6200864029,36.6901388889
201207111200,2012,4,11,193,27,12,7,summer,2,2012-07-11 12:00:00,115.9884443283,,5.275,20.65,0,0,121.4625,37.4363344002,37.0312888889
201207111600,2012,4,11,193,27,16,7,summer,2,2012-07-11 16:00:00,126.299185276,,1.5385416667,21.425,0,0,127.8510416667,37.4363344002,37.0312888889
201207112000,2012,4,11,193,27,20,7,summer,2,2012-07-11 20:00:00,41.4128348827,,0.9524305556,18.9,0.0166666667,0,42.3274305556,37.4363344002,37.0312888889
201207120000,2012,5,12,194,27,0,7,summer,2,2012-07-12 00:00:00,35.9521019459,,0,16,0.3333333333,0,35.9375,37.4363344002,37.0312888889
201207120400,2012,5,12,194,27,4,7,summer,2,2012-07-12 04:00:00,53.0050476789,,0,15.35,0.4416666667,0,53.0625,37.4363344002,37.0312888889
201207120800,2012,5,12,194,27,8,7,summer,2,2012-07-12 08:00:00,173.5321464539,,0.8791666667,19.575,0.0125,0,174.3791666667,37.4363344002,37.0312888889
201207121200,2012,5,12,194,27,12,7,summer,2,2012-07-12 12:00:00,182.7343330383,,1.31875,21.175,0,0.0041666667,183.50625,37.9090157471,37.5704944444
201207121600,2012,5,12,194,27,16,7,summer,2,2012-07-12 16:00:00,130.8019404411,,2.4177083333,21.375,0,0.025,133.1677083333,37.9090157471,37.5704944444
201207122000,2012,5,12,194,27,20,7,summer,2,2012-07-12 20:00:00,42.5569527149,,0.659375,19.9,0.0083333333,0,43.284375,37.9090157471,37.5704944444
201207130000,2012,6,13,195,27,0,7,summer,2,2012-07-13 00:00:00,36.7717430592,,0,16.875,0.1875,0,36.75,37.9090157471,37.5704944444
201207130400,2012,6,13,195,27,4,7,summer,2,2012-07-13 04:00:00,52.9077961445,,0.2930555556,15.725,0.3791666667,0,53.1680555556,37.9090157471,37.5704944444
201207130800,2012,6,13,195,27,8,7,summer,2,2012-07-13 08:00:00,171.4015388489,,0.3663194444,19,0,0,171.8038194444,37.9090157471,37.5704944444
201207131200,2012,6,13,195,27,12,7,summer,2,2012-07-13 12:00:00,180.6265287399,,1.6850694444,20.2,0,0,182.3100694444,36.0888902054,36.03145
201207131600,2012,6,13,195,27,16,7,summer,2,2012-07-13 16:00:00,125.7220861912,,1.3920138889,20.95,0,0.0208333333,127.1420138889,36.0888902054,36.03145
201207132000,2012,6,13,195,27,20,7,summer,2,2012-07-13 20:00:00,41.0170943737,,0.659375,19.45,0.0125,0,41.659375,36.0888902054,36.03145
201207140000,2012,7,14,196,28,0,7,summer,2,2012-07-14 00:00:00,35.8189144135,,0,17.7,0.05,0,35.8125,36.0888902054,36.03145
201207140400,2012,7,14,196,28,4,7,summer,2,2012-07-14 04:00:00,34.1260063648,,0,16.6,0.2333333333,0,34.1875,36.0888902054,36.03145
201207140800,2012,7,14,196,28,8,7,summer,2,2012-07-14 08:00:00,35.2640252113,,0,19.1,0.1125,0.025,35.25,36.0888902054,36.03145
201207141200,2012,7,14,196,28,12,7,summer,2,2012-07-14 12:00:00,35.7700939178,,0.1465277778,21.975,0,0.0291666667,35.8965277778,33.6478081703,34.0059722222
201207141600,2012,7,14,196,28,16,7,summer,2,2012-07-14 16:00:00,35.1695685387,,0.2930555556,23.375,0,0.2291666667,35.4805555556,33.6478081703,34.0059722222
201207142000,2012,7,14,196,28,20,7,summer,2,2012-07-14 20:00:00,35.230912447,,0,19.9,0.0125,0.025,35.25,33.6478081703,34.0059722222
201207150000,2012,1,15,197,28,0,7,summer,2,2012-07-15 00:00:00,34.6360149384,,0,17.15,0.1416666667,0,34.625,33.6478081703,34.0059722222
201207150400,2012,1,15,197,28,4,7,summer,2,2012-07-15 04:00:00,33.770339489,,0,16.6,0.2333333333,0,33.75,33.6478081703,34.0059722222
201207150800,2012,1,15,197,28,8,7,summer,2,2012-07-15 08:00:00,33.3595333099,,0,15.775,0.3708333333,0,33.375,33.6478081703,34.0059722222
201207151200,2012,1,15,197,28,12,7,summer,2,2012-07-15 12:00:00,34.2562983036,,0,16.725,0.2416666667,0,34.25,35.0274986725,35.0324111111
201207151600,2012,1,15,197,28,16,7,summer,2,2012-07-15 16:00:00,34.8409888744,,0.4395833333,18.725,0,0,35.3145833333,35.0274986725,35.0324111111
201207152000,2012,1,15,197,28,20,7,summer,2,2012-07-15 20:00:00,34.8166544437,,0,16.775,0.2041666667,0,34.8125,35.0274986725,35.0324111111
201207160000,2012,2,16,198,28,0,7,summer,2,2012-07-16 00:00:00,35.5007109642,,0,16.175,0.3041666667,0,35.5,35.0274986725,35.0324111111
201207160400,2012,2,16,198,28,4,7,summer,2,2012-07-16 04:00:00,51.5396339893,,0.5128472222,15,0.5,0,52.0753472222,35.0274986725,35.0324111111
201207160800,2012,2,16,198,28,8,7,summer,2,2012-07-16 08:00:00,159.5587024689,,1.4652777778,17.7,0.0833333333,0,161.0277777778,35.0274986725,35.0324111111
201207161200,2012,2,16,198,28,12,7,summer,2,2012-07-16 12:00:00,162.8167114258,,6.59375,20.425,0,0,169.40625,37.3588758278,37.01275
201207161600,2012,2,16,198,28,16,7,summer,2,2012-07-16 16:00:00,124.1974475384,,9.8173611111,21.4,0,0,134.0048611111,37.3588758278,37.01275
201207162000,2012,2,16,198,28,20,7,summer,2,2012-07-16 20:00:00,40.1853692532,,1.31875,20.725,0,0,41.50625,37.3588758278,37.01275
201207170000,2012,3,17,199,28,0,7,summer,2,2012-07-17 00:00:00,36.0863311291,,0,17.375,0.1625,0,36.125,37.3588758278,37.01275
201207170400,2012,3,17,199,28,4,7,summer,2,2012-07-17 04:00:00,41.8403508663,,0.1465277778,16.6,0.2333333333,0,41.9590277778,37.3588758278,37.01275
201207170800,2012,3,17,199,28,8,7,summer,2,2012-07-17 08:00:00,98.0822234154,,0.8791666667,19.925,0.0125,0,99.0041666667,37.3588758278,37.01275
201207171200,2012,3,17,199,28,12,7,summer,2,2012-07-17 12:00:00,101.7888622284,,0.7326388889,22.275,0,0.0625,102.5451388889,35.6446511993,35.6908833333
201207171600,2012,3,17,199,28,16,7,summer,2,2012-07-17 16:00:00,77.19759202,,3.4434027778,23.875,0,0.3125,80.6309027778,35.6446511993,35.6908833333
201207172000,2012,3,17,199,28,20,7,summer,2,2012-07-17 20:00:00,42.2583281994,,0.8059027778,21.575,0,0.0875,43.0559027778,35.6446511993,35.6908833333
201207180000,2012,4,18,200,28,0,7,summer,2,2012-07-18 00:00:00,35.9354193211,,0,17.7,0.0833333333,0,35.9375,35.6446511993,35.6908833333
201207180400,2012,4,18,200,28,4,7,summer,2,2012-07-18 04:00:00,42.3904047012,,0.1465277778,15.4,0.4333333333,0,42.5215277778,35.6446511993,35.6908833333
201207180800,2012,4,18,200,28,8,7,summer,2,2012-07-18 08:00:00,98.8977413177,,1.0989583333,16.025,0.3291666667,0,100.0364583333,35.6446511993,35.6908833333
201207181200,2012,4,18,200,28,12,7,summer,2,2012-07-18 12:00:00,104.104329586,,4.1027777778,18.625,0.0166666667,0,108.2277777778,37.3625358276,37.24
201207181600,2012,4,18,200,28,16,7,summer,2,2012-07-18 16:00:00,78.2806842327,,7.8392361111,19.775,0,0,86.0892361111,37.3625358276,37.24
201207182000,2012,4,18,200,28,20,7,summer,2,2012-07-18 20:00:00,42.3849329948,,1.1722222222,17.125,0.1458333333,0,43.5472222222,37.3625358276,37.24
201207190000,2012,5,19,201,28,0,7,summer,2,2012-07-19 00:00:00,36.6566112041,,0,16.4,0.2666666667,0,36.6875,37.3625358276,37.24
201207190400,2012,5,19,201,28,4,7,summer,2,2012-07-19 04:00:00,41.5130493641,,0.2930555556,16.525,0.2458333333,0,41.7930555556,37.3625358276,37.24
201207190800,2012,5,19,201,28,8,7,summer,2,2012-07-19 08:00:00,147.2372951508,,0.7326388889,19.05,0.0125,0,147.9826388889,37.3625358276,37.24
201207191200,2012,5,19,201,28,12,7,summer,2,2012-07-19 12:00:00,168.8076610565,,3.296875,21.625,0,0.0291666667,171.546875,36.7111248093,36.3751111111
201207191600,2012,5,19,201,28,16,7,summer,2,2012-07-19 16:00:00,121.4080500603,,4.3225694444,21.875,0,0.05,125.7600694444,36.7111248093,36.3751111111
201207192000,2012,5,19,201,28,20,7,summer,2,2012-07-19 20:00:00,41.7825887203,,1.2454861111,19.225,0,0,43.0579861111,36.7111248093,36.3751111111
201207200000,2012,6,20,202,28,0,7,summer,2,2012-07-20 00:00:00,35.8702733517,,0,18.075,0.0375,0,35.875,36.7111248093,36.3751111111
201207200400,2012,6,20,202,28,4,7,summer,2,2012-07-20 04:00:00,39.9990048409,,0,16.975,0.1708333333,0,40,36.7111248093,36.3751111111
201207200800,2012,6,20,202,28,8,7,summer,2,2012-07-20 08:00:00,89.7960824966,,2.3444444444,16.575,0.2375,0,92.0944444444,36.7111248093,36.3751111111
201207201200,2012,6,20,202,28,12,7,summer,2,2012-07-20 12:00:00,103.5375938416,,1.6850694444,15.85,0.3583333333,0,105.2475694444,35.1583343506,35.158
201207201600,2012,6,20,202,28,16,7,summer,2,2012-07-20 16:00:00,75.8107931614,,3.5899305556,16.725,0.2125,0,79.4024305556,35.1583343506,35.158
201207202000,2012,6,20,202,28,20,7,summer,2,2012-07-20 20:00:00,39.8649861813,,1.4652777778,15.8,0.3666666667,0,41.3402777778,35.1583343506,35.158
201207210000,2012,7,21,203,29,0,7,summer,2,2012-07-21 00:00:00,35.4054949284,,0,15.5,0.4166666667,0,35.4375,35.1583343506,35.158
201207210400,2012,7,21,203,29,4,7,summer,2,2012-07-21 04:00:00,34.5210635662,,0,15.45,0.425,0,34.5,35.1583343506,35.158
201207210800,2012,7,21,203,29,8,7,summer,2,2012-07-21 08:00:00,35.122307539,,0,16.325,0.2791666667,0,35.125,35.1583343506,35.158
201207211200,2012,7,21,203,29,12,7,summer,2,2012-07-21 12:00:00,36.3701739311,,0,19.925,0,0,36.375,34.1863538361,35.009
201207211600,2012,7,21,203,29,16,7,summer,2,2012-07-21 16:00:00,36.3604569435,,0,20.425,0,0,36.375,34.1863538361,35.009
201207212000,2012,7,21,203,29,20,7,summer,2,2012-07-21 20:00:00,35.5159225464,,0,18.15,0.0791666667,0,35.5,34.1863538361,35.009
201207220000,2012,1,22,204,29,0,7,summer,2,2012-07-22 00:00:00,35.0749738216,,0,16.75,0.2083333333,0,35.0625,34.1863538361,35.009
201207220400,2012,1,22,204,29,4,7,summer,2,2012-07-22 04:00:00,34.0970931053,,0,14.725,0.5458333333,0,34.125,34.1863538361,35.009
201207220800,2012,1,22,204,29,8,7,summer,2,2012-07-22 08:00:00,34.3555288315,,0,15.45,0.425,0,34.375,34.1863538361,35.009
201207221200,2012,1,22,204,29,12,7,summer,2,2012-07-22 12:00:00,34.7058780193,,0.3663194444,17.15,0.1416666667,0,35.0538194444,35.1551052475,35.3888277778
201207221600,2012,1,22,204,29,16,7,summer,2,2012-07-22 16:00:00,35.0911009312,,0,17.775,0.0708333333,0,35.125,35.1551052475,35.3888277778
201207222000,2012,1,22,204,29,20,7,summer,2,2012-07-22 20:00:00,35.2717702389,,0,14.75,0.5416666667,0,35.25,35.1551052475,35.3888277778
201207230000,2012,2,23,205,29,0,7,summer,2,2012-07-23 00:00:00,35.0671534538,,0,14.5,0.5833333333,0,35.0625,35.1551052475,35.3888277778
201207230400,2012,2,23,205,29,4,7,summer,2,2012-07-23 04:00:00,50.0131518841,,43.1524305556,12.7,0.8833333333,0,93.1524305556,35.1551052475,35.3888277778
201207230800,2012,2,23,205,29,8,7,summer,2,2012-07-23 08:00:00,68.1948976517,,9.3045138889,13.875,0.6875,0,77.5545138889,35.1551052475,35.3888277778
201207231200,2012,2,23,205,29,12,7,summer,2,2012-07-23 12:00:00,59.355994463,,2.7840277778,15.075,0.4875,0,62.0965277778,35.3140480995,35.5149555556
201207231600,2012,2,23,205,29,16,7,summer,2,2012-07-23 16:00:00,68.4099206924,,39.4892361111,15.3,0.45,0,107.9267361111,35.3140480995,35.5149555556
201207232000,2012,2,23,205,29,20,7,summer,2,2012-07-23 20:00:00,38.5364532471,,6.59375,14.725,0.5458333333,0,45.15625,35.3140480995,35.5149555556
201207240000,2012,3,24,206,29,0,7,summer,2,2012-07-24 00:00:00,35.0739557743,,0,14.05,0.6583333333,0,35.0625,35.3140480995,35.5149555556
201207240400,2012,3,24,206,29,4,7,summer,2,2012-07-24 04:00:00,50.4310398102,,0,13.975,0.6708333333,0,50.4375,35.3140480995,35.5149555556
201207240800,2012,3,24,206,29,8,7,summer,2,2012-07-24 08:00:00,89.4442777634,,4.3958333333,15.8,0.3666666667,0,93.8333333333,35.3140480995,35.5149555556
201207241200,2012,3,24,206,29,12,7,summer,2,2012-07-24 12:00:00,95.0753827095,,3.0770833333,17.775,0.0541666667,0,98.2020833333,36.5477086716,36.5229888889
201207241600,2012,3,24,206,29,16,7,summer,2,2012-07-24 16:00:00,74.5998151302,,0.8059027778,18.7,0,0,75.3684027778,36.5477086716,36.5229888889
201207242000,2012,3,24,206,29,20,7,summer,2,2012-07-24 20:00:00,40.7967019081,,1.6118055556,16.85,0.1916666667,0,42.4243055556,36.5477086716,36.5229888889
201207250000,2012,4,25,207,29,0,7,summer,2,2012-07-25 00:00:00,36.7294754982,,0,15.525,0.4125,0,36.75,36.5477086716,36.5229888889
201207250400,2012,4,25,207,29,4,7,summer,2,2012-07-25 04:00:00,41.5260493755,,0,15.15,0.475,0,41.5,36.5477086716,36.5229888889
201207250800,2012,4,25,207,29,8,7,summer,2,2012-07-25 08:00:00,95.0136003494,,1.978125,18.125,0.0791666667,0,97.040625,36.5477086716,36.5229888889
201207251200,2012,4,25,207,29,12,7,summer,2,2012-07-25 12:00:00,100.6128172874,,1.7583333333,20.1,0,0,102.3833333333,37.3522059097,36.635
201207251600,2012,4,25,207,29,16,7,summer,2,2012-07-25 16:00:00,74.1918387413,,1.0256944444,21.1,0,0,75.2131944444,37.3522059097,36.635
201207252000,2012,4,25,207,29,20,7,summer,2,2012-07-25 20:00:00,39.9894490242,,1.9048611111,19.225,0,0,41.9048611111,37.3522059097,36.635
201207260000,2012,5,26,208,29,0,7,summer,2,2012-07-26 00:00:00,35.9021735191,,0,16.5,0.25,0,35.875,37.3522059097,36.635
201207260400,2012,5,26,208,29,4,7,summer,2,2012-07-26 04:00:00,40.6951189041,,0,15.35,0.4416666667,0,40.6875,37.3522059097,36.635
201207260800,2012,5,26,208,29,8,7,summer,2,2012-07-26 08:00:00,157.047970295,,3.296875,19.925,0.0125,0,160.359375,37.3522059097,36.635
201207261200,2012,5,26,208,29,12,7,summer,2,2012-07-26 12:00:00,170.6812372208,,1.8315972222,23.175,0,0.1958333333,171.9565972222,37.7803823853,37.3436666667
201207261600,2012,5,26,208,29,16,7,summer,2,2012-07-26 16:00:00,125.6873397827,,0.659375,23.8,0,0.3,126.346875,37.7803823853,37.3436666667
201207262000,2012,5,26,208,29,20,7,summer,2,2012-07-26 20:00:00,41.2635753155,,1.2454861111,19.3,0.0333333333,0,42.5579861111,37.7803823853,37.3436666667
201207270000,2012,6,27,209,29,0,7,summer,2,2012-07-27 00:00:00,36.3400716782,,0,16.525,0.2458333333,0,36.3125,37.7803823853,37.3436666667
201207270400,2012,6,27,209,29,4,7,summer,2,2012-07-27 04:00:00,40.5084013939,,7.3996527778,14.7,0.55,0,47.8996527778,37.7803823853,37.3436666667
201207270800,2012,6,27,209,29,8,7,summer,2,2012-07-27 08:00:00,86.2037496567,,1.6850694444,15.525,0.4125,0,87.9350694444,37.7803823853,37.3436666667
201207271200,2012,6,27,209,29,12,7,summer,2,2012-07-27 12:00:00,96.5187883377,,7.4729166667,17.5,0.0833333333,0,103.9729166667,36.8655081558,37.1693333333
201207271600,2012,6,27,209,29,16,7,summer,2,2012-07-27 16:00:00,118.1296858788,,0.7326388889,18.35,0.0125,0,118.8576388889,36.8655081558,37.1693333333
201207272000,2012,6,27,209,29,20,7,summer,2,2012-07-27 20:00:00,42.3595564365,,0.5861111111,16.45,0.2583333333,0,42.9611111111,36.8655081558,37.1693333333
201207280000,2012,7,28,210,30,0,7,summer,2,2012-07-28 00:00:00,37.0039710999,,0,15.25,0.4583333333,0,37,36.8655081558,37.1693333333
201207280400,2012,7,28,210,30,4,7,summer,2,2012-07-28 04:00:00,35.5364646912,,0.0732638889,14.675,0.5541666667,0,35.6357638889,36.8655081558,37.1693333333
201207280800,2012,7,28,210,30,8,7,summer,2,2012-07-28 08:00:00,37.5520236492,,0,16.775,0.2041666667,0,37.5625,36.8655081558,37.1693333333
201207281200,2012,7,28,210,30,12,7,summer,2,2012-07-28 12:00:00,38.4458825588,,0,20.525,0,0,38.4375,35.0312145081,34.008
201207281600,2012,7,28,210,30,16,7,summer,2,2012-07-28 16:00:00,37.0870914459,,0,20.9,0,0,37.125,35.0312145081,34.008
201207282000,2012,7,28,210,30,20,7,summer,2,2012-07-28 20:00:00,36.0420622826,,0,17.6,0.1708333333,0,36,35.0312145081,34.008
201207290000,2012,1,29,211,30,0,7,summer,2,2012-07-29 00:00:00,35.5442352295,,0,14.8,0.5333333333,0,35.5625,35.0312145081,34.008
